% Model:              2d.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 14:46
% Dimension:          2
% Nodes:              21311
% Expressions:        3
% Description:        Velocity field, r component, Velocity field, z component, Pressure
% Length unit:        m
% r                       z                        u (m/s)                  w (m/s)                  p (Pa)
0.0055000000000000005     0.0151                   0.7201771159767422       1.1264315804001264       0.9500980801852972
0.0055000000000000005     0.0152                   0.711811805937936        1.15109217065009         0.9501062384819356
0.0055000000000000005     0.015300000000000001     0.7018474581553397       1.1721088040965535       0.9501123510048799
0.0055000000000000005     0.0154                   0.6903777262347146       1.192460943248446        0.950117486890387
0.0055000000000000005     0.0155                   0.6789184105024977       1.213905065344616        0.9501239745950497
0.0055000000000000005     0.015600000000000001     0.6655537831410863       1.2332924733816941       0.9501276476389189
0.0055000000000000005     0.015700000000000002     0.653176127219962        1.2519614220870205       0.9501325990610455
0.0055000000000000005     0.0158                   0.6408391067289386       1.2706508226668802       0.9501376081549051
0.0055000000000000005     0.0159                   0.6273509312993981       1.2873230433243468       0.9501404284699144
0.0055000000000000005     0.016                    0.6123329767515869       1.3013146172505865       0.9501403400989876
0.0055000000000000005     0.0161                   0.5974987971453705       1.3155075064547612       0.9501403668103662
0.0055000000000000005     0.0162                   0.5847759006755738       1.3309083311610912       0.9501417055126532
0.0055000000000000005     0.016300000000000002     0.5706312215701          1.3441075639763085       0.9501427963324752
0.0055000000000000005     0.0164                   0.5558137024127306       1.3578969893883908       0.9501441024946035
0.0055000000000000005     0.0165                   0.5410004665478758       1.3700224527613964       0.9501440629520824
0.0055000000000000005     0.0166                   0.526192324670514        1.3801690174746213       0.9501424230045861
0.0055000000000000005     0.0167                   0.5121187767835962       1.3914773127561262       0.9501414704309963
0.0055000000000000005     0.016800000000000002     0.49906788129441015      1.4022149203828569       0.9501404362168111
0.0055000000000000005     0.016900000000000002     0.4851505623200711       1.4121602970492715       0.9501385969645092
0.0055000000000000005     0.017                    0.47087940980624643      1.4222628154240657       0.9501366679187775
0.0055000000000000005     0.0171                   0.45736982575284424      1.4301584974392592       0.9501335453995099
0.0055000000000000005     0.0172                   0.4440562603654531       1.437486166016667        0.9501301156943454
0.0055000000000000005     0.0173                   0.43181387895775813      1.4468541238148145       0.9501276162865009
0.0055000000000000005     0.017400000000000002     0.4207453901170334       1.4540320698435714       0.9501243203235077
0.0055000000000000005     0.0175                   0.40866697823544473      1.4612192149058478       0.9501205456512203
0.0055000000000000005     0.0176                   0.39661908671763646      1.4682335250232352       0.9501166291536111
0.0055000000000000005     0.0177                   0.38617473472161945      1.4733444651067107       0.9501118029012894
0.0055000000000000005     0.0178                   0.37597675650979373      1.479020459172675        0.9501072753951064
0.0055000000000000005     0.0179                   0.36678086531981463      1.4854776857190521       0.9501031884281441
0.0055000000000000005     0.018000000000000002     0.3588704930730368       1.4904980162136583       0.9500983439179794
0.0055000000000000005     0.0181                   0.3500928492423843       1.4954336659182168       0.9500930691101185
0.0055000000000000005     0.0182                   0.3422659557476757       1.4997233038282953       0.9500875201302121
0.0055000000000000005     0.0183                   0.33591901643457645      1.5030073487656823       0.9500815443694257
0.0055000000000000005     0.0184                   0.3298682027648934       1.5071725635244475       0.9500760538744485
0.0055000000000000005     0.018500000000000003     0.3254824139841106       1.511161073558763        0.9500705787013207
0.0055000000000000005     0.018600000000000002     0.3217914750857514       1.514299013540746        0.9500644494763868
0.0055000000000000005     0.0187                   0.31768321564311847      1.5173139763161814       0.9500580221894599
0.0055000000000000005     0.0188                   0.3157549726932621       1.5193232148353792       0.9500511632191451
0.0055000000000000005     0.0189                   0.3147630617680334       1.5209004878936825       0.9500441188378568
0.0055000000000000005     0.019                    0.31402755479075867      1.5236161476929133       0.9500377332091681
0.0055000000000000005     0.019100000000000002     0.31623829169682655      1.5253674262904369       0.9500310431356715
0.0055000000000000005     0.019200000000000002     0.31817902247348         1.5265311683097678       0.9500236436155768
0.0055000000000000005     0.0193                   0.320136747458759        1.5276291288467942       0.9500161762066407
0.0055000000000000005     0.0194                   0.3258721159132552       1.5273576279979686       0.9500082502531064
0.0055000000000000005     0.0195                   0.33162008455176106      1.5272362320797324       0.9500004107222797
0.0055000000000000005     0.0196                   0.3382463483809103       1.5280181675483917       0.9499931695540841
0.0055000000000000005     0.019700000000000002     0.3480765988782741       1.5274986147437803       0.9499853940059958
0.0055000000000000005     0.0198                   0.3573863773283884       1.526550834641555        0.9499770241802014
0.0055000000000000005     0.0199                   0.36835470467813314      1.5250915447951972       0.9499685710590307
0.0055000000000000005     0.02                     0.3823984591675144       1.5226837686246535       0.9499599634842519
0.0055000000000000005     0.0201                   0.39638856461618377      1.5208517424407573       0.9499516647521156
0.0055000000000000005     0.020200000000000003     0.4129216135300984       1.5190237652674183       0.9499437186943659
0.0055000000000000005     0.020300000000000002     0.43160682727083594      1.5160274680117376       0.9499351348847731
0.0055000000000000005     0.0204                   0.45006496862254175      1.5127159695230783       0.9499261453880364
0.0055000000000000005     0.0205                   0.4724301000488718       1.5083801407021846       0.9499172026982802
0.0055000000000000005     0.0206                   0.49667506069340017      1.503551460338072        0.9499082825294745
0.0055000000000000005     0.0207                   0.5205764566227611       1.4997943544961143       0.9498998800543076
0.0055000000000000005     0.020800000000000003     0.5495514949373228       1.4951672142036498       0.9498916423099754
0.0055000000000000005     0.020900000000000002     0.5792674393005788       1.4893575762471718       0.9498824044749946
0.0055000000000000005     0.021                    0.6089589753163546       1.4834611034070135       0.9498730749482339
0.0056                    0                        -3.89344446786926E-7     1.4262843954775541       1.0000020839883994
0.0056                    1.0E-4                   -0.010548662426005686    1.426231161796681        0.9999949878675897
0.0056                    2.0E-4                   -0.020941234848216285    1.4261985402592092       0.9999879022716733
0.0056                    3.0000000000000003E-4    -0.0313489882048074      1.4260804021128668       0.9999809901496366
0.0056                    4.0E-4                   -0.041831750989509794    1.425539723972303        0.9999749351669693
0.0056                    5.0E-4                   -0.05231451377421218     1.4249990458317399       0.9999688801843021
0.0056                    6.000000000000001E-4     -0.0631645538212383      1.424495229724865        0.9999626753209028
0.0056                    7.0E-4                   -0.07373878274422715     1.4237701770124995       0.9999564594036154
0.0056                    8.0E-4                   -0.08431301166721603     1.4230451243001343       0.9999502434863281
0.0056                    9.000000000000001E-4     -0.09501512623005942     1.4220625439438042       0.999944116556523
0.0056                    0.001                    -0.10584366253636471     1.4208253838412515       0.9999380775955676
0.0056                    0.0011                   -0.11667219884267001     1.4195882237386988       0.9999320386346123
0.0056                    0.0012000000000000001    -0.1279957157390666      1.418431906208446        0.9999259244611527
0.0056                    0.0013000000000000002    -0.13899117716185813     1.4170029308356413       0.9999199375479569
0.0056                    0.0014                   -0.1499866385846496      1.4155739554628366       0.9999139506347612
0.0056                    0.0015                   -0.16132046599480782     1.4136092986799509       0.9999081726380231
0.0056                    0.0016                   -0.17272386986852514     1.4115344924745485       0.9999024375997053
0.0056                    0.0017000000000000001    -0.1842871285714142      1.4096873830038326       0.9998966084153142
0.0056                    0.0018000000000000002    -0.1961842245769338      1.4075196478862815       0.9998909415843973
0.0056                    0.0019                   -0.2078124741938881      1.4052655699388779       0.999885307748831
0.0056                    0.002                    -0.21952198477561008     1.402874248282365        0.9998797377384367
0.0056                    0.0021000000000000003    -0.23165920532875964     1.399760556382407        0.9998745036662474
0.0056                    0.0022                   -0.24379642588190917     1.396646864482449        0.999869269594058
0.0056                    0.0023                   -0.25649912461486113     1.3938810217503104       0.9998639118542674
0.0056                    0.0024000000000000002    -0.268880022334991       1.3905999516904886       0.9998587840617323
0.0056                    0.0025                   -0.2812609200551208      1.3873188816306672       0.9998536562691971
0.0056                    0.0026000000000000003    -0.29391468205354        1.383470154001311        0.9998487883343781
0.0056                    0.0027                   -0.30685528663781525     1.3790246888064999       0.9998441935692814
0.0056                    0.0028                   -0.3197958912220905      1.3745792236116883       0.9998395988041852
0.0056                    0.0029000000000000002    -0.3333477200529252      1.3704347867595932       0.9998349478055198
0.0056                    0.003                    -0.34651490759301806     1.3658238539906036       0.9998305027830614
0.0056                    0.0031000000000000003    -0.359682095133111       1.361212921221614        0.9998260577606025
0.0056                    0.0032                   -0.37330190363221283     1.355363140304263        0.9998222465157117
0.0056                    0.0033                   -0.38702246438124366     1.349237595006621        0.9998185763480614
0.0056                    0.0034000000000000002    -0.40081909352967554     1.3432606407746812       0.9998148500305295
0.0056                    0.0035                   -0.41477090869601957     1.3369690841713988       0.9998114489085411
0.0056                    0.0036000000000000003    -0.4286159435586946      1.330668688111375        0.9998080600069057
0.0056                    0.0037                   -0.44252904439882657     1.3239685429545294       0.9998048558573629
0.0056                    0.0038                   -0.45671872053212653     1.315644080807345        0.9998024024186183
0.0056                    0.0039000000000000003    -0.47090839666542655     1.3073196186601606       0.9997999489798736
0.0056                    0.004                    -0.48486355591190583     1.2987507625469843       0.9997976311021293
0.0056                    0.0041                   -0.49900016747359743     1.2902182562194318       0.9997953462962395
0.0056                    0.004200000000000001     -0.513136779035289       1.2816857498918792       0.9997930614903494
0.0056                    0.0043                   -0.5270821955414251      1.2713143076255817       0.999791626722832
0.0056                    0.0044                   -0.5409350449675544      1.2600525445835984       0.9997906035013652
0.0056                    0.0045000000000000005    -0.5549869439005137      1.2491104826866763       0.9997894623758778
0.0056                    0.0046                   -0.5688133136447967      1.2374936409891255       0.9997889205377999
0.0056                    0.0047                   -0.5823096054742181      1.2259269930635914       0.9997884678842526
0.0056                    0.0048000000000000004    -0.5954809650160444      1.2134838560004166       0.9997886895861416
0.0056                    0.0049                   -0.6077343402735165      1.1985645007081562       0.9997908164470939
0.0056                    0.005                    -0.6205469089829332      1.18433859870948         0.999792983823083
0.0056                    0.0051                   -0.6340865331184495      1.1697558157970047       0.9997944303689505
0.0056                    0.005200000000000001     -0.6463901781423167      1.1536955382556315       0.9997954391563915
0.0056                    0.0053                   -0.658136021941144       1.1382703539030232       0.9997968470546065
0.0056                    0.0054                   -0.6683749215525465      1.1208805979486427       0.999800606488874
0.0056                    0.0055000000000000005    -0.677813460657882       1.1018624652176818       0.9998060536958099
0.0056                    0.0056                   -0.6892119822791786      1.0834426935013557       0.9998099104178931
0.0056                    0.0057                   -0.6987447944261446      1.0630652565659728       0.9998165979086303
0.0056                    0.0058000000000000005    -0.7069505720838796      1.0419832473945985       0.9998237509171684
0.0056                    0.0059                   -0.7132453460412114      1.0208713774977245       0.9998289637191601
0.0056                    0.006                    -0.7201523008235106      0.9977286338770095       0.9998369051181689
0.0056                    0.0061                   -0.7270592556058098      0.9745858902562943       0.9998448465171776
0.0056                    0.006200000000000001     -0.7302496766955945      0.9499677516313537       0.9998534538782168
0.0056                    0.0063                   -0.7339247640161987      0.9241969681060289       0.9998624480894766
0.0056                    0.0064                   -0.7377485122925383      0.8983615177914475       0.9998714592206152
0.0056                    0.006500000000000001     -0.7373166542728734      0.8710481940915433       0.9998845287390736
0.0056                    0.0066                   -0.73613050053259        0.84247987048672         0.9998994173394802
0.0056                    0.0067                   -0.7355224472516072      0.8128295262727436       0.9999151752327322
0.0056                    0.0068000000000000005    -0.7314617964489877      0.7828787085759356       0.9999312849613096
0.0056                    0.006900000000000001     -0.7253889834411059      0.7524235416270965       0.9999471842058444
0.0056                    0.007                    -0.7200728554032703      0.720133935432983        0.9999606079481871
0.0056                    0.0071                   -0.7104540303543673      0.6869018758189898       0.9999762281500473
0.0056                    0.007200000000000001     -0.6984333595991661      0.6531437211315806       0.9999930744565688
0.0056                    0.0073                   -0.6872033505040411      0.6189189869271057       1.0000155107472462
0.0056                    0.0074                   -0.6704453531468872      0.5814720341736273       1.0000395360542476
0.0056                    0.007500000000000001     -0.6535651553697143      0.5485806020303005       1.0000645353733548
0.0056                    0.0076                   -0.6366849575925415      0.5156891698869741       1.0000895346924623
0.0056                    0.0077                   -0.6149261950076187      0.4778511814719282       1.000119939929559
0.0056                    0.0078000000000000005    -0.5916242019555257      0.4426876149790634       1.0001485495782014
0.0056                    0.0079                   -0.567498889495975       0.4092481189204651       1.0001759554532261
0.0056                    0.008                    -0.5395574069341517      0.37188675087965406      1.0002092524018655
0.0056                    0.0081                   -0.5107681117301678      0.3380288403165577       1.000238776753799
0.0056                    0.0082                   -0.48194056508067445     0.30593138218265986      1.0002662696883888
0.0056                    0.0083                   -0.4460957627088105      0.26955274297062876      1.0003049736085856
0.0056                    0.008400000000000001     -0.41202130384292524     0.2383940247936227       1.0003409899825881
0.0056                    0.0085                   -0.3784292534483697      0.20885305828845602      1.0003761507918574
0.0056                    0.0086                   -0.3412381003384486      0.17849945752968643      1.000411948600223
0.0056                    0.008700000000000001     -0.3057456639428715      0.15241566914063331      1.0004435726974643
0.0056                    0.0088                   -0.26831393581888663     0.12598136615067032      1.0004788258343158
0.0056                    0.0089                   -0.23270915870609915     0.10360298954380073      1.0005159447558214
0.0056                    0.009000000000000001     -0.1971573723786285      0.08280993511494979      1.0005516028682024
0.0056                    0.0091                   -0.16270962994913185     0.06408528927088014      1.0005845218789364
0.0056                    0.0092                   -0.13169498288658352     0.049220864429340365     1.000615617978223
0.0056                    0.009300000000000001     -0.1012048274041108      0.03535632711420405      1.0006438320248838
0.0056                    0.0094                   -0.07328141664723549     0.023958953380734564     1.0006679999327077
0.0056                    0.0095                   -0.04994640606752368     0.015554938063096393     1.0006963606125077
0.0056                    0.009600000000000001     -0.03145747243242691     0.009500288613503936     1.0007202970078082
0.0056                    0.0097                   -0.015343795705591252    0.0047006379420814455    1.0007399077738877
0.0056                    0.0098                   -0.004877063942161589    0.0018620299354315038    1.0007524227822544
0.0056                    0.0099                   1.5341099743658166E-4    4.461361026404289E-4     1.0007661869193911
0.0056                    0.01                     -6.324092009556424E-17   -2.8584821082034895E-18  1.0007745191600756
0.0056                    0.010100000000000001     NaN                      NaN                      NaN
0.0056                    0.0102                   NaN                      NaN                      NaN
0.0056                    0.0103                   NaN                      NaN                      NaN
0.0056                    0.010400000000000001     NaN                      NaN                      NaN
0.0056                    0.0105                   NaN                      NaN                      NaN
0.0056                    0.0106                   NaN                      NaN                      NaN
0.0056                    0.010700000000000001     NaN                      NaN                      NaN
0.0056                    0.0108                   NaN                      NaN                      NaN
0.0056                    0.0109                   NaN                      NaN                      NaN
0.0056                    0.011000000000000001     -5.638738940707457E-17   9.490362227344547E-19    0.949086359847475
0.0056                    0.0111                   -0.0041212048103183505   4.3770349578163613E-4    0.9490949010367791
0.0056                    0.0112                   -0.0025709558785353744   0.001853800345394948     0.9491067537195121
0.0056                    0.011300000000000001     0.004895916041822421     0.004716928292722421     0.949124804681653
0.0056                    0.0114                   0.0188572294914694       0.009755066721790372     0.9491462803557668
0.0056                    0.0115                   0.0351707499378906       0.01601144128037328      0.9491671804658592
0.0056                    0.011600000000000001     0.056190211992429656     0.02451808145596964      0.9491959929704181
0.0056                    0.0117                   0.08290361135509619      0.03650371491115612      0.9492253686653294
0.0056                    0.0118                   0.11038349823305448      0.049564426356494495     0.9492564898000763
0.0056                    0.0119                   0.1427226094933475       0.06668588175016546      0.949286114391574
0.0056                    0.012                    0.17617556626658434      0.08490306836183577      0.9493159700607018
0.0056                    0.012100000000000001     0.20990711526192293      0.10580426064774459      0.9493590248125789
0.0056                    0.0122                   0.2474126568967305       0.13017521395301596      0.949403647440187
0.0056                    0.0123                   0.28337411585559413      0.15673756824361645      0.9494368681956926
0.0056                    0.012400000000000001     0.31907420089435146      0.18320424921472378      0.9494695994211813
0.0056                    0.0125                   0.3555682857852515       0.21463154082991684      0.9495081008841189
0.0056                    0.0126                   0.3898265367998749       0.24599918020224995      0.9495452194308074
0.0056                    0.012700000000000001     0.42454299927459055      0.2782650302661064       0.9495829402028988
0.0056                    0.0128                   0.45682919096684177      0.31396861174703644      0.949617916997943
0.0056                    0.0129                   0.4868595606996199       0.34836675971885367      0.9496501000155093
0.0056                    0.013000000000000001     0.5170813744449976       0.3834339097350027       0.949682754117148
0.0056                    0.0131                   0.5423953329565872       0.42069379633161263      0.9497136183054721
0.0056                    0.0132                   0.5681480355779274       0.4582143015750656       0.9497442932239445
0.0056                    0.013300000000000001     0.5939616383614189       0.4957732216060006       0.9497749559517836
0.0056                    0.0134                   0.6134954008501546       0.532657006531646        0.9498035353209691
0.0056                    0.0135                   0.6319153526517016       0.5703491076205447       0.9498322777360639
0.0056                    0.013600000000000001     0.6503353044532489       0.608041208709444        0.9498610201511586
0.0056                    0.0137                   0.665511008548882        0.6422359006099856       0.9498840595928009
0.0056                    0.013800000000000002     0.6761984758247277       0.677586694697107        0.9499013526919091
0.0056                    0.013900000000000001     0.6868859431005732       0.7129374887842274       0.9499186457910171
0.0056                    0.014                    0.6966497699532574       0.7474652632145687       0.9499370468694754
0.0056                    0.014100000000000001     0.7021945547273674       0.7807094119426007       0.949959264576347
0.0056                    0.0142                   0.707739339501477        0.8139535606706321       0.9499814822832184
0.0056                    0.0143                   0.7117114625576474       0.845599023406675        0.9499984541763091
0.0056                    0.014400000000000001     0.7122147366671137       0.8770347646264701       0.9500118808323696
0.0056                    0.0145                   0.7127180107765798       0.9084705058462647       0.9500253074884304
0.0056                    0.0146                   0.7124088297070604       0.9371351144604644       0.9500385655047049
0.0056                    0.014700000000000001     0.7088183686516425       0.9646434097686615       0.9500506445622138
0.0056                    0.0148                   0.7041539196984523       0.9922624304181218       0.9500623134681931
0.0056                    0.0149                   0.6994313722151875       1.0184643914710971       0.950072904013662
0.0056                    0.015000000000000001     0.6930897892981867       1.043074831465162        0.9500817310595445
0.0056                    0.0151                   0.6847150504376868       1.06775670627095         0.9500898886297826
0.0056                    0.0152                   0.6768959006086361       1.0911843983018894       0.9500980890028176
0.0056                    0.015300000000000001     0.669066979808121        1.113459143132082        0.950105977186148
0.0056                    0.0154                   0.657595114279823        1.1335876051482148       0.9501108361707766
0.0056                    0.0155                   0.6461232487515249       1.1537160671643476       0.9501156951554051
0.0056                    0.015600000000000001     0.6363608109672669       1.1737795662244774       0.9501210685337493
0.0056                    0.015700000000000002     0.624430248387537        1.19067529838054         0.9501250379187343
0.0056                    0.0158                   0.6122462075279287       1.2086896112656376       0.9501296556946345
0.0056                    0.0159                   0.5993295812771477       1.2263633630719337       0.9501335627397725
0.0056                    0.016                    0.5853508912521995       1.2414933937673753       0.9501341251700699
0.0056                    0.0161                   0.5730231973146689       1.2584319993061772       0.9501357214760087
0.0056                    0.0162                   0.560349500958877        1.2740242676043239       0.9501370922482548
0.0056                    0.016300000000000002     0.5469033402353464       1.2866107836577552       0.9501379595074271
0.0056                    0.0164                   0.5334571795118163       1.2991972997111865       0.9501388267665992
0.0056                    0.0165                   0.5188970399739277       1.311298959950361        0.9501388240846333
0.0056                    0.0166                   0.5056947735255807       1.323985151449273        0.9501386867860583
0.0056                    0.0167                   0.4924925070772336       1.336671342948185        0.9501385494874831
0.0056                    0.016800000000000002     0.4794411381428003       1.347415045190279        0.9501375180785947
0.0056                    0.016900000000000002     0.46648494372867344      1.356933574939987        0.9501359227338402
0.0056                    0.017                    0.4534371043242722       1.3664928053263756       0.9501343041320536
0.0056                    0.0171                   0.44057943579239883      1.3755551064140468       0.9501317097044187
0.0056                    0.0172                   0.4283900818754777       1.3850240659260722       0.9501292563496646
0.0056                    0.0173                   0.41620072795855667      1.394493025438098        0.9501268029949103
0.0056                    0.017400000000000002     0.4051595460879993       1.4016151568659996       0.950123486503953
0.0056                    0.0175                   0.3941455774883467       1.4086816652114358       0.9501201495554696
0.0056                    0.0176                   0.38303479264636703      1.41556982528959         0.9501166002394265
0.0056                    0.0177                   0.37335164269385945      1.4224265690005717       0.9501126969999648
0.0056                    0.0178                   0.3636895376871282       1.429331578928112        0.9501088192790313
0.0056                    0.0179                   0.3545060909860501       1.4357768529430182       0.9501047267267351
0.0056                    0.018000000000000002     0.3467868111246962       1.440815841784641        0.9500999770272556
0.0056                    0.0181                   0.3390675312633426       1.4458548306262637       0.9500952273277761
0.0056                    0.0182                   0.33183373734194105      1.4505355123364176       0.9500901008275965
0.0056                    0.0183                   0.3260063901430041       1.4553656877782222       0.9500849765306849
0.0056                    0.0184                   0.3201790429440672       1.4601958632200267       0.9500798522337732
0.0056                    0.018500000000000003     0.3157974174526898       1.464181942484538        0.9500743760472983
0.0056                    0.018600000000000002     0.3126128595573706       1.467469104262709        0.9500686084938254
0.0056                    0.0187                   0.30942830166205143      1.47075626604088         0.9500628409403524
0.0056                    0.0188                   0.30769866512895716      1.47341758041364         0.9500563903193631
0.0056                    0.0189                   0.3070203148808066       1.4763870056603574       0.9500501515376486
0.0056                    0.019                    0.30634196463265606      1.4793564309070746       0.9500439127559341
0.0056                    0.019100000000000002     0.30854302424721286      1.4811117898107982       0.9500372241940852
0.0056                    0.019200000000000002     0.3112310770833934       1.482661814250923        0.9500304595611357
0.0056                    0.0193                   0.31375197367901025      1.4840545142517652       0.9500234746158499
0.0056                    0.0194                   0.3195687096948676       1.484752338306525        0.9500161067497968
0.0056                    0.0195                   0.3254146640203724       1.4857982376225818       0.950008939287597
0.0056                    0.0196                   0.33203791224829254      1.4865811932117177       0.9500016984042473
0.0056                    0.019700000000000002     0.34205561457469863      1.4862158696123209       0.9499941368896379
0.0056                    0.0198                   0.3520733169011044       1.485850546012924        0.9499865753750284
0.0056                    0.0199                   0.36328324476747703      1.4846626513913646       0.9499784415584194
0.0056                    0.02                     0.3772033301274131       1.4835820657666723       0.9499705459125063
0.0056                    0.0201                   0.39112341548734914      1.4825014801419802       0.9499626502665938
0.0056                    0.020200000000000003     0.4076560378886132       1.4806736249649661       0.9499547042170727
0.0056                    0.020300000000000002     0.4266714100354837       1.4781356235731509       0.9499467102679263
0.0056                    0.0204                   0.445686782182354        1.4755976221813356       0.94993871631878
0.0056                    0.0205                   0.4678954152541309       1.4718080080242975       0.9499300520123609
0.0056                    0.0206                   0.49168724888684845      1.4683926257659583       0.9499218146289556
0.0056                    0.0207                   0.5154790825195659       1.4649772435076194       0.9499135772455503
0.0056                    0.020800000000000003     0.544452756289205        1.4603504222259551       0.9499053395013128
0.0056                    0.020900000000000002     0.574434906066853        1.4554878338889765       0.9498971016868513
0.0056                    0.021                    0.6043300401242473       1.4503156793286924       0.9498885369913385
0.0057                    0                        -3.5714957596964794E-7   1.3923605588275048       1.0000021779160755
0.0057                    1.0E-4                   -0.00986938646571776     1.3921705000145166       0.9999951630069736
0.0057                    2.0E-4                   -0.020100566076455814    1.3920893452345449       0.9999880992017054
0.0057                    3.0000000000000003E-4    -0.03050846107782375     1.39197040918073         0.9999811886982561
0.0057                    4.0E-4                   -0.04099122386252614     1.3914297310401667       0.9999751337155889
0.0057                    5.0E-4                   -0.05111231486808898     1.3909028333311886       0.9999691585501408
0.0057                    6.000000000000001E-4     -0.06107964618377308     1.3901989692481824       0.9999631930231311
0.0057                    7.0E-4                   -0.0711695285452081      1.3891521798835489       0.9999571498024864
0.0057                    8.0E-4                   -0.08174375746819697     1.3884271271711839       0.9999509338851992
0.0057                    9.000000000000001E-4     -0.09244673615488948     1.3874428066993942       0.9999448075566829
0.0057                    0.001                    -0.10327527246119475     1.3862056465968415       0.9999387685957275
0.0057                    0.0011                   -0.11349438475406927     1.3848924936484814       0.999932811625531
0.0057                    0.0012000000000000001    -0.12387472648879141     1.383130979425465        0.9999270010084624
0.0057                    0.0013000000000000002    -0.13455417144845788     1.381366863439485        0.9999211637685729
0.0057                    0.0014                   -0.14554963287124942     1.3799378880666802       0.9999151768553773
0.0057                    0.0015                   -0.1568844867778466      1.3779716061941567       0.9999093994924262
0.0057                    0.0016                   -0.1680881824684572      1.3758563067322676       0.9999036820952278
0.0057                    0.0017000000000000001    -0.17875447557588758     1.3736320423782105       0.9998980121692096
0.0057                    0.0018000000000000002    -0.1898189030377684      1.3705866639488418       0.9998926934633547
0.0057                    0.0019                   -0.20128877357211405     1.3681085929095598       0.9998871488615168
0.0057                    0.002                    -0.21300010816386214     1.365714190636146        0.9998815802837633
0.0057                    0.0021000000000000003    -0.22513732871701167     1.3626004987361882       0.9998763462115738
0.0057                    0.0022                   -0.23675631961226914     1.3593893124948693       0.9998711643820702
0.0057                    0.0023                   -0.24818760021035294     1.355757547718148        0.9998661550931333
0.0057                    0.0024000000000000002    -0.2599366720509363      1.3514387454154417       0.9998614134780379
0.0057                    0.0025                   -0.27231756977106614     1.34815767535562         0.9998562856855029
0.0057                    0.0026000000000000003    -0.28497476785232145     1.3443017994163287       0.9998514210229795
0.0057                    0.0027                   -0.2979153724365967      1.3398563342215173       0.9998468262578829
0.0057                    0.0028                   -0.30988963204439723     1.3352805615467043       0.9998422476631367
0.0057                    0.0029000000000000002    -0.3221383569567819      1.3297958942193917       0.9998381081855201
0.0057                    0.003                    -0.3347337559073402      1.3241658018313065       0.999834068232023
0.0057                    0.0031000000000000003    -0.34790094344743316     1.319554869062317        0.9998296232095643
0.0057                    0.0032                   -0.3615199912511092      1.3137071702096628       0.9998258108995179
0.0057                    0.0033                   -0.37469527871954955     1.3075544738607845       0.9998221906639502
0.0057                    0.0034000000000000002    -0.38727747144199565     1.3013722452637482       0.9998186247395999
0.0057                    0.0035                   -0.400212328271257       1.2934411726690727       0.9998158788383253
0.0057                    0.0036000000000000003    -0.4134832534213247      1.2861119828179843       0.9998128956175384
0.0057                    0.0037                   -0.4273956318056191      1.2794160806189179       0.9998096895070274
0.0057                    0.0038                   -0.44145329087462615     1.2711065079229655       0.9998072324371885
0.0057                    0.0039000000000000003    -0.4544029693952367      1.2629218980295875       0.9998047448926409
0.0057                    0.004                    -0.4673412541301387      1.2537837610602511       0.9998026648716547
0.0057                    0.0041                   -0.4802637061528616      1.243320610602427        0.9998011511421029
0.0057                    0.004200000000000001     -0.49403120448050863     1.2342011745709582       0.9997991007489666
0.0057                    0.0043                   -0.5079749688422708      1.2238138417908806       0.9997976733267548
0.0057                    0.0044                   -0.5211846870076303      1.2128526229660541       0.9997966679989901
0.0057                    0.0045000000000000005    -0.5339009414458782      1.2021220066303413       0.9997956764007601
0.0057                    0.0046                   -0.545811818780511       1.1885498466026152       0.9997962007596456
0.0057                    0.0047                   -0.558674605745186       1.1761590346830022       0.9997961512553013
0.0057                    0.0048000000000000004    -0.5718411612108669      1.163702938856668        0.9997963829274364
0.0057                    0.0049                   -0.5840945364683392      1.1487835835644078       0.9997985097883888
0.0057                    0.005                    -0.5959488082899612      1.13430761221528         0.9998004641316776
0.0057                    0.0051                   -0.6064228652059975      1.1185649222167808       0.9998027681492851
0.0057                    0.005200000000000001     -0.6177311682160411      1.102714952484039        0.9998044695992973
0.0057                    0.0053                   -0.6294770120148684      1.0872897681314306       0.9998058774975124
0.0057                    0.0054                   -0.6391714269722324      1.0691901789278488       0.9998104865818898
0.0057                    0.0055000000000000005    -0.6480240593030893      1.0499931753298248       0.999816409239929
0.0057                    0.0056                   -0.6577670004190042      1.0310679731706545       0.9998216094309945
0.0057                    0.0057                   -0.6663147534682466      1.010531069348588        0.9998278243908332
0.0057                    0.0058000000000000005    -0.6725071125112376      0.9897589548801449       0.9998325807116378
0.0057                    0.0059                   -0.6786994715542286      0.9689868404117019       0.9998373370324425
0.0057                    0.006                    -0.6853573793337442      0.9466702955109181       0.9998441683853975
0.0057                    0.0061                   -0.6910129198134655      0.9230307636022457       0.999852334024109
0.0057                    0.006200000000000001     -0.6930713169029179      0.8979632324268979       0.9998611442314193
0.0057                    0.0063                   -0.6954291431678888      0.8727654510234746       0.9998699885183262
0.0057                    0.0064                   -0.6979915988181455      0.8464919830273839       0.9998802024895879
0.0057                    0.006500000000000001     -0.6963579152775046      0.8187612931926194       0.9998944181369678
0.0057                    0.0066                   -0.6947242317368634      0.7910306033578549       0.9999086337843479
0.0057                    0.0067                   -0.6934235959216692      0.7620659564572603       0.9999238507611801
0.0057                    0.0068000000000000005    -0.6872196837809289      0.7319286145001385       0.9999401788977951
